finess;finess_geo;region;rs_finess;score_satisfaction;taux_reco_brut;type_enquete
290019777;290019777;Bretagne;POLYCLINIQUE DE KERAUDREN;80.52;70.2;CHIRURGIE_AMBULATOIRE
290023431;290023431;Bretagne;CENTRE MEDICO-CHIRURGICAL DE LA BAIE DE MORLAIX;78.91;69.6;CHIRURGIE_AMBULATOIRE
2A0000014;2A0000022;Corse;CENTRE HOSPITALIER GENERAL N D MISERICORDE AJACCIO;79.27;51.6;CHIRURGIE_AMBULATOIRE
2A0000139;2A0000139;Corse;CLINISUD;76.36;71.9;CHIRURGIE_AMBULATOIRE
2A0000154;2A0000154;Corse;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;76.77;62.0;CHIRURGIE_AMBULATOIRE
2B0000020;2B0000012;Corse;CENTRE HOSPITALIER - FALCONAJA - BASTIA;;;CHIRURGIE_AMBULATOIRE
2B0000079;2B0000079;Corse;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;78.6;71.2;CHIRURGIE_AMBULATOIRE
2B0000145;2B0000145;Corse;POLYCLINIQUE MAYMARD  LA RESIDENCE;72.25;63.9;CHIRURGIE_AMBULATOIRE
2B0000392;2B0000392;Corse;POLYCLINIQUE DE FURIANI;;;CHIRURGIE_AMBULATOIRE
300780046;300000023;Occitanie;CENTRE HOSPITALIER ALES CEVENNES;;;CHIRURGIE_AMBULATOIRE
300780053;300000031;Occitanie;CENTRE HOSPITALIER LOUIS PASTEUR BAGNOLS SUR CEZE;79.28;70.1;CHIRURGIE_AMBULATOIRE
300002508;300002508;Occitanie;CTRE ANESTHESIE ET CHIR AMBULATOIRE DES HAUTS D'AVIGNON;82.88;88.6;CHIRURGIE_AMBULATOIRE
300017498;300017498;Occitanie;CLINIQUE AMBULATOIRE DE LA CEZE;78.07;63.6;CHIRURGIE_AMBULATOIRE
300780137;300780137;Occitanie;NOUVELLE CLINIQUE BONNEFON;77.95;63.9;CHIRURGIE_AMBULATOIRE
300780152;300780152;Occitanie;HOPITAL PRIVE LES FRANCISCAINES;76.54;63.4;CHIRURGIE_AMBULATOIRE
300781465;300781465;Occitanie;POLYCLINIQUE KENNEDY;77.79;59.0;CHIRURGIE_AMBULATOIRE
300780038;300782117;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE DE NIMES;79.2;70.0;CHIRURGIE_AMBULATOIRE
300788502;300788502;Occitanie;POLYCLINIQUE GRAND SUD;75.06;52.8;CHIRURGIE_AMBULATOIRE
310780671;310000310;Occitanie;CENTRE HOSPITALIER COMMINGES PYRENEES;82.6;58.8;CHIRURGIE_AMBULATOIRE
310780671;310009279;Occitanie;CENTRE HOSPITALIER COMMINGES PYRENEES;80.6;69.5;CHIRURGIE_AMBULATOIRE
310781406;310016977;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE DE TOULOUSE;79.7;76.9;CHIRURGIE_AMBULATOIRE
310781406;310025333;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE DE TOULOUSE;;;CHIRURGIE_AMBULATOIRE
310026083;310026083;Occitanie;CLINIQUE SAINT-CYPRIEN RIVE GAUCHE;80.26;71.1;CHIRURGIE_AMBULATOIRE
310026927;310026927;Occitanie;CL CAPIO LA CROIX DU SUD;75.07;59.1;CHIRURGIE_AMBULATOIRE
310780150;310780150;Occitanie;CLINIQUE MEDIPOLE GARONNE;81.98;79.1;CHIRURGIE_AMBULATOIRE
310780259;310780259;Occitanie;CLINIQUE PASTEUR;79.16;76.5;CHIRURGIE_AMBULATOIRE
310780283;310780283;Occitanie;CLINIQUE DE L'UNION;75.08;57.6;CHIRURGIE_AMBULATOIRE
310780382;310780382;Occitanie;CLINIQUE AMBROISE PARE;75.93;53.1;CHIRURGIE_AMBULATOIRE
310781000;310781000;Occitanie;CLINIQUE DES CEDRES;77.26;59.7;CHIRURGIE_AMBULATOIRE
310781067;310781067;Occitanie;HOPITAL JOSEPH DUCUING;83.3;76.7;CHIRURGIE_AMBULATOIRE
310781505;310781505;Occitanie;S.A. CLINIQUE D'OCCITANIE;77.85;63.2;CHIRURGIE_AMBULATOIRE
310782347;310782347;Occitanie;INSTITUT CLAUDIUS REGAUD;84.14;86.3;CHIRURGIE_AMBULATOIRE
310781406;310783048;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE DE TOULOUSE;80.76;74.9;CHIRURGIE_AMBULATOIRE
310781406;310783055;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE DE TOULOUSE;77.9;68.4;CHIRURGIE_AMBULATOIRE
320780117;320000086;Occitanie;CENTRE HOSPITALIER D'AUCH;82.29;66.7;CHIRURGIE_AMBULATOIRE
320780067;320780067;Occitanie;POLYCLINIQUE DE GASCOGNE;76.66;64.9;CHIRURGIE_AMBULATOIRE
330000332;330000332;Nouvelle Aquitaine;HOPITAL SUBURBAIN DU BOUSCAT;79.08;84.4;CHIRURGIE_AMBULATOIRE
330000340;330000340;Nouvelle Aquitaine;MAISON DE SANTE PROTESTANTE DE BORDEAUX BAGATELLE;82.11;83.0;CHIRURGIE_AMBULATOIRE
330781204;330000555;Nouvelle Aquitaine;CENTRE HOSPITALIER D'ARCACHON;80.2;69.0;CHIRURGIE_AMBULATOIRE
330781220;330000571;Nouvelle Aquitaine;CENTRE HOSPITALIER DE LA HAUTE GIRONDE;78.66;68.0;CHIRURGIE_AMBULATOIRE
330027509;330000589;Nouvelle Aquitaine;CENTRE HOSPITALIER INTERCOMMUNAL SUD GIRONDE;;;CHIRURGIE_AMBULATOIRE
330781253;330000605;Nouvelle Aquitaine;CENTRE HOSPITALIER DE LIBOURNE;78.27;63.1;CHIRURGIE_AMBULATOIRE
330000662;330000662;Nouvelle Aquitaine;INSTITUT BERGONIE CENTRE REGIONAL DE LUTTE CONTRE LE CANCER;81.75;82.9;CHIRURGIE_AMBULATOIRE
330060658;330060658;Nouvelle Aquitaine; GCS CLINIQUE CHIRURGICALE LIBOURNAIS;77.99;71.1;CHIRURGIE_AMBULATOIRE
330780040;330780040;Nouvelle Aquitaine;NOUVELLE CLINIQUE BEL AIR;78.79;69.3;CHIRURGIE_AMBULATOIRE
330780081;330780081;Nouvelle Aquitaine;CLINIQUE SAINT- AUGUSTIN;78.04;61.5;CHIRURGIE_AMBULATOIRE
330780115;330780115;Nouvelle Aquitaine;SA CLINIQUE TIVOLI-DUCOS;80.24;74.2;CHIRURGIE_AMBULATOIRE
330780206;330780206;Nouvelle Aquitaine;CLINIQUE D'ARCACHON;77.9;66.2;CHIRURGIE_AMBULATOIRE
330780255;330780255;Nouvelle Aquitaine;CLINIQUE CHIRURGICALE DU LIBOURNAIS;;;CHIRURGIE_AMBULATOIRE
330780263;330780263;Nouvelle Aquitaine;POLYCLINIQUE BORDEAUX RIVE DROITE - CLINIQ QUATRE PAVILLONS;75.73;60.0;CHIRURGIE_AMBULATOIRE
330780271;330780271;Nouvelle Aquitaine;CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC;83.58;83.9;CHIRURGIE_AMBULATOIRE
330780479;330780479;Nouvelle Aquitaine;POLYCLINIQUE BORDEAUX NORD AQUITAINE;76.76;62.9;CHIRURGIE_AMBULATOIRE
330780487;330780487;Nouvelle Aquitaine;CLINIQUE OPHTALMOLOGIQUE THIERS;78.62;75.8;CHIRURGIE_AMBULATOIRE
330780495;330780495;Nouvelle Aquitaine;CLINIQUE MUTUALISTE DU MEDOC;80.22;72.1;CHIRURGIE_AMBULATOIRE
330780503;330780503;Nouvelle Aquitaine;HOPITAL PRIVE SAINT-MARTIN;82.05;78.3;CHIRURGIE_AMBULATOIRE
330780511;330780511;Nouvelle Aquitaine;CLINIQUE SAINTE-ANNE;80.83;78.9;CHIRURGIE_AMBULATOIRE
330780529;330780529;Nouvelle Aquitaine;CLINIQUE MUTUALISTE DE PESSAC;80.33;75.8;CHIRURGIE_AMBULATOIRE
330780537;330780537;Nouvelle Aquitaine;CENTRE MEDICO-CHIRURGICAL WALLERSTEIN;79.54;70.8;CHIRURGIE_AMBULATOIRE
330781196;330781360;Nouvelle Aquitaine;CENTRE HOSPITALIER UNIVERSITAIRE DE BORDEAUX;79.46;74.7;CHIRURGIE_AMBULATOIRE
330781402;330781402;Nouvelle Aquitaine;POLYCLINIQUE DE BORDEAUX-TONDU;76.2;60.6;CHIRURGIE_AMBULATOIRE
330782582;330782582;Nouvelle Aquitaine;POLYCLINIQUE JEAN VILLAR;77.57;62.5;CHIRURGIE_AMBULATOIRE
330781196;330783648;Nouvelle Aquitaine;CENTRE HOSPITALIER UNIVERSITAIRE DE BORDEAUX;81.15;81.8;CHIRURGIE_AMBULATOIRE
340780055;340000033;Occitanie;CENTRE HOSPITALIER BEZIERS;76.21;67.7;CHIRURGIE_AMBULATOIRE
340000207;340000207;Occitanie;INSTITUT REGIONAL DU CANCER DE MONTPELLIER;83.92;88.2;CHIRURGIE_AMBULATOIRE
340011295;340000223;Occitanie;LES HOPITAUX DU BASSIN DE THAU;81.29;72.4;CHIRURGIE_AMBULATOIRE
340009885;340009885;Occitanie;POLYCLINIQUE CHAMPEAU;76.07;65.7;CHIRURGIE_AMBULATOIRE
340015502;340015502;Occitanie;CLINIQUE DU MILLENAIRE (LAVALETTE/SAINT-ROCH/RECH);78.05;72.7;CHIRURGIE_AMBULATOIRE
340015965;340015965;Occitanie;POLYCLINIQUE CLINIQUE SAINT PRIVAT;76.4;76.0;CHIRURGIE_AMBULATOIRE
340022979;340022979;Occitanie;POLYCLINIQUE ST ROCH;78.41;69.4;CHIRURGIE_AMBULATOIRE
340780139;340780139;Occitanie;CLINIQUE D'OTOLOGIE DU DOCTEUR JEAN CAUSSE;76.32;74.3;CHIRURGIE_AMBULATOIRE
340780147;340780147;Occitanie;POLYCLINIQUE DES TROIS VALLEES;78.17;58.1;CHIRURGIE_AMBULATOIRE
340780154;340780154;Occitanie;POLYCLINIQUE PASTEUR;77.17;58.1;CHIRURGIE_AMBULATOIRE
340780634;340780634;Occitanie;CLINIQUE SAINT JEAN;76.16;59.1;CHIRURGIE_AMBULATOIRE
340780642;340780642;Occitanie;CLINIQUE MEDICO CHIRURGICALE BEAU SOLEIL;;;CHIRURGIE_AMBULATOIRE
340780667;340780667;Occitanie;CLINIQUE DU PARC;77.36;67.9;CHIRURGIE_AMBULATOIRE
340780675;340780675;Occitanie;CLINIQUE CLEMENTVILLE;80.03;70.8;CHIRURGIE_AMBULATOIRE
340780717;340780717;Occitanie;CLINIQUE SAINT LOUIS LANGUEDOC MUTUALITE UNION AMBULATOIRE;77.5;70.6;CHIRURGIE_AMBULATOIRE
340780725;340780725;Occitanie;CLINIQUE VIA DOMITIA;78.54;71.6;CHIRURGIE_AMBULATOIRE
340780741;340780741;Occitanie;POLYCLINIQUE SAINTE THERESE;76.81;67.9;CHIRURGIE_AMBULATOIRE
340780477;340782036;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER;75.3;64.9;CHIRURGIE_AMBULATOIRE
340780477;340782085;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER;78.0;71.7;CHIRURGIE_AMBULATOIRE
340780477;340785161;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER;76.35;68.1;CHIRURGIE_AMBULATOIRE
340780477;340796663;Occitanie;CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER;73.5;63.2;CHIRURGIE_AMBULATOIRE
350000121;350000121;Bretagne;CHP SAINT GREGOIRE;76.06;65.0;CHIRURGIE_AMBULATOIRE
350000139;350000139;Bretagne;CLINIQUE MUTUALISTE LA SAGESSE RENNES;79.96;77.0;CHIRURGIE_AMBULATOIRE
350000022;350000147;Bretagne;CENTRE HOSPITALIER DE SAINT MALO - HOPITAL BROUSSAIS;79.85;69.8;CHIRURGIE_AMBULATOIRE
350000030;350000154;Bretagne;CENTRE HOSPITALIER DE FOUGERES;74.55;61.3;CHIRURGIE_AMBULATOIRE
350000048;350000162;Bretagne;CENTRE HOSPITALIER DE SECTEUR;77.61;58.6;CHIRURGIE_AMBULATOIRE
350000055;350000188;Bretagne;CENTRE HOSPITALIER DE VITRE;;;CHIRURGIE_AMBULATOIRE
350000196;350000196;Bretagne;CLINIQUE DE LA COTE D'EMERAUDE;79.74;73.7;CHIRURGIE_AMBULATOIRE
350005179;350000741;Bretagne;CHRU RENNES;77.7;67.5;CHIRURGIE_AMBULATOIRE
350002192;350002192;Bretagne;POLYCLINIQUE ST LAURENT;81.19;77.4;CHIRURGIE_AMBULATOIRE
350002812;350002812;Bretagne;CENTRE REGIONAL DE LUTTE CONTRE LE CANCER EUGENE MARQUIS;82.72;83.6;CHIRURGIE_AMBULATOIRE
350005146;350005146;Bretagne;HOPITAL PRIVE SEVIGNE;76.3;65.9;CHIRURGIE_AMBULATOIRE
350005179;350007084;Bretagne;CHRU RENNES;75.55;61.3;CHIRURGIE_AMBULATOIRE
360000129;360000129;Centre-Val de Loire;CLINIQUE SAINT FRANCOIS;75.89;65.6;CHIRURGIE_AMBULATOIRE
360000053;360000137;Centre-Val de Loire;CH DE CHATEAUROUX;80.72;58.0;CHIRURGIE_AMBULATOIRE
360000053;360000160;Centre-Val de Loire;CH DE CHATEAUROUX;82.55;85.5;CHIRURGIE_AMBULATOIRE
370000051;370000051;Centre-Val de Loire;CLINIQUE JEANNE D'ARC - ST BENOIT;77.48;65.4;CHIRURGIE_AMBULATOIRE
370000085;370000085;Centre-Val de Loire;CLINIQUE SAINT-GATIEN - TOURS;;;CHIRURGIE_AMBULATOIRE
370000093;370000093;Centre-Val de Loire;CLINIQUE DE L'ALLIANCE - ST CYR/LOIRE;74.31;50.2;CHIRURGIE_AMBULATOIRE
370000481;370000499;Centre-Val de Loire;CHU DE TOURS;75.95;75.0;CHIRURGIE_AMBULATOIRE
370000481;370000861;Centre-Val de Loire;CHU DE TOURS;80.08;79.3;CHIRURGIE_AMBULATOIRE
370000564;370000879;Centre-Val de Loire;CENTRE HOSPITALIER INTER-COMMUNAL  AMBOISE - CHATEAU-RENAULT;81.06;76.7;CHIRURGIE_AMBULATOIRE
370000614;370000903;Centre-Val de Loire;CH DE LOCHES;;;CHIRURGIE_AMBULATOIRE
370000481;370004467;Centre-Val de Loire;CHU DE TOURS;78.62;69.1;CHIRURGIE_AMBULATOIRE
370007569;370007569;Centre-Val de Loire;POLE SANTE LEONARD DE VINCI;77.43;66.5;CHIRURGIE_AMBULATOIRE
370013286;370013286;Centre-Val de Loire;GCS GYNECOLOGIE OBST. EN CHINONAIS -ET;77.72;70.3;CHIRURGIE_AMBULATOIRE
380780049;380000034;Auvergne-Rhône-Alpes;CENTRE HOSPITALIER PIERRE OUDOT;77.56;66.2;CHIRURGIE_AMBULATOIRE
380780080;380000067;Auvergne-Rhône-Alpes;CHU GRENOBLE;78.32;67.3;CHIRURGIE_AMBULATOIRE
380781435;380000174;Auvergne-Rhône-Alpes;CENTRE HOSPITALIER LUCIEN HUSSEL;;;CHIRURGIE_AMBULATOIRE
380780080;380000406;Auvergne-Rhône-Alpes;CHU GRENOBLE;80.73;58.7;CHIRURGIE_AMBULATOIRE
380012658;380012658;Auvergne-Rhône-Alpes;GROUPE HOSPITALIER MUTUALISTE DE GRENOBLE;81.49;79.8;CHIRURGIE_AMBULATOIRE
380013037;380013037;Auvergne-Rhône-Alpes;CENTRE D'ENDOSCOPIE NORD ISERE;77.22;75.9;CHIRURGIE_AMBULATOIRE
380020123;380020123;Auvergne-Rhône-Alpes;CLINIQUE DES COTES DU RHONE;78.27;54.2;CHIRURGIE_AMBULATOIRE
380780197;380780197;Auvergne-Rhône-Alpes;CLINIQUE SAINT VINCENT DE PAUL MATERNITE CATHOLIQUE;75.98;66.2;CHIRURGIE_AMBULATOIRE
380780288;380780288;Auvergne-Rhône-Alpes;CLINIQUE MEDICO-CHIRURGICALE DE CHARTREUSE A VOIRON;75.67;60.2;CHIRURGIE_AMBULATOIRE
380780080;380782722;Auvergne-Rhône-Alpes;CHU GRENOBLE;80.8;76.3;CHIRURGIE_AMBULATOIRE
380785956;380785956;Auvergne-Rhône-Alpes;CLINIQUE DES CÈDRES;79.05;71.0;CHIRURGIE_AMBULATOIRE
380786442;380786442;Auvergne-Rhône-Alpes;CLINIQUE BELLEDONNE ST-MARTIN-D'HERES;73.66;58.5;CHIRURGIE_AMBULATOIRE
390780146;390000040;Bourgogne-Franche-Comté;CENTRE HOSPITALIER LONS LE SAUNIER;;;CHIRURGIE_AMBULATOIRE
390780609;390000222;Bourgogne-Franche-Comté;CENTRE HOSPITALIER L PASTEUR DOLE;80.26;70.4;CHIRURGIE_AMBULATOIRE
390780559;390780559;Bourgogne-Franche-Comté;CLINIQUE DU JURA;80.12;75.7;CHIRURGIE_AMBULATOIRE
390780575;390780575;Bourgogne-Franche-Comté;HOSPITALIA MUTUALITE POLYCLINIQUE DU PARC;74.18;66.5;CHIRURGIE_AMBULATOIRE
400780193;400000105;Nouvelle Aquitaine;CENTRE HOSPITALIER DE DAX COTE D'ARGENT;81.85;68.5;CHIRURGIE_AMBULATOIRE
400011177;400000139;Nouvelle Aquitaine;CENTRE HOSPITALIER DE MONT DE MARSAN;82.58;79.7;CHIRURGIE_AMBULATOIRE
400780342;400780342;Nouvelle Aquitaine;CAPIO CLINIQUE JEAN LE BON;79.39;72.0;CHIRURGIE_AMBULATOIRE
400780359;400780359;Nouvelle Aquitaine;CLINIQUE DES LANDES;79.43;71.3;CHIRURGIE_AMBULATOIRE
400782769;400782769;Nouvelle Aquitaine;POLYCLINIQUE LES CHENES;78.53;55.9;CHIRURGIE_AMBULATOIRE
410000087;410000020;Centre-Val de Loire;CH DE BLOIS;76.9;67.3;CHIRURGIE_AMBULATOIRE
410000103;410000046;Centre-Val de Loire;CH DE ROMORANTIN-LANTHENAY;79.41;65.8;CHIRURGIE_AMBULATOIRE
410000202;410000202;Centre-Val de Loire;POLYCLINIQUE BLOIS;78.4;72.3;CHIRURGIE_AMBULATOIRE
410004998;410004998;Centre-Val de Loire;CLINIQUE DU SAINT COEUR - VENDOME;74.98;51.9;CHIRURGIE_AMBULATOIRE
420780033;420000010;Auvergne-Rhône-Alpes;CH DE ROANNE;79.54;66.5;CHIRURGIE_AMBULATOIRE
420013831;420000226;Auvergne-Rhône-Alpes;CENTRE HOSPITALIER DU FOREZ;78.73;69.6;CHIRURGIE_AMBULATOIRE
420780652;420000234;Auvergne-Rhône-Alpes;CH DE FIRMINY;;;CHIRURGIE_AMBULATOIRE
420010050;420010050;Auvergne-Rhône-Alpes;CLINIQUE MUTUALISTE CHIRURGICALE;81.35;81.1;CHIRURGIE_AMBULATOIRE
420011413;420011413;Auvergne-Rhône-Alpes;HOPITAL PRIVE DE LA LOIRE;75.34;58.2;CHIRURGIE_AMBULATOIRE
420780504;420780504;Auvergne-Rhône-Alpes;CLINIQUE DU PARC ST PRIEST EN JAREZ;78.23;64.9;CHIRURGIE_AMBULATOIRE
420002495;420780637;Auvergne-Rhône-Alpes;HOPITAL DU GIER;78.98;69.5;CHIRURGIE_AMBULATOIRE
420782310;420782310;Auvergne-Rhône-Alpes;CLINIQUE MEDICO CHIRURGICALE DE RENAISON;75.16;65.6;CHIRURGIE_AMBULATOIRE
420782591;420782591;Auvergne-Rhône-Alpes;CLINIQUE NOUVELLE DU FOREZ ET SAINTE GENEVIEVE;75.75;58.5;CHIRURGIE_AMBULATOIRE
420784878;420785354;Auvergne-Rhône-Alpes;CHU SAINT ETIENNE;76.78;65.2;CHIRURGIE_AMBULATOIRE
430000109;430000109;Auvergne-Rhône-Alpes;CLINIQUE BON SECOURS;75.29;62.0;CHIRURGIE_AMBULATOIRE
430000018;430000117;Auvergne-Rhône-Alpes;CENTRE HOSPITALIER DU PUY;78.43;69.8;CHIRURGIE_AMBULATOIRE
430000034;430000190;Auvergne-Rhône-Alpes;CENTRE HOSPITALIER SECTEUR DE BRIOUDE;;;CHIRURGIE_AMBULATOIRE
440000057;440000016;Pays de la Loire;CENTRE HOSPITALIER DE SAINT- NAZAIRE;77.36;58.4;CHIRURGIE_AMBULATOIRE
440000289;440000271;Pays de la Loire;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANTES;77.23;65.9;CHIRURGIE_AMBULATOIRE
440053643;440000396;Pays de la Loire;CENTRE HOSPITALIER ERDRE ET LOIRE;75.49;57.6;CHIRURGIE_AMBULATOIRE
440000404;440000404;Pays de la Loire;CLINIQUE SAINTE-MARIE - POLE SANTE DE CHOISEL;75.09;57.0;CHIRURGIE_AMBULATOIRE
440000412;440000412;Pays de la Loire;CLINIQUE  BRETECHE;78.56;62.2;CHIRURGIE_AMBULATOIRE
440000487;440000487;Pays de la Loire;CLINIQUE UROLOGIQUE NANTES ATLANTIS;;;CHIRURGIE_AMBULATOIRE
440000313;440000503;Pays de la Loire;CTRE HOSPITALIER  INTERCOMMUNAL CHATEAUBRIANT NOZAY POUANCE;;;CHIRURGIE_AMBULATOIRE
440001113;440001113;Pays de la Loire;INSTITUT DE CANCEROLOGIE DE L'OUEST - CENTRE RENE GAUDUCHEAU;82.68;88.1;CHIRURGIE_AMBULATOIRE
440002020;440002020;Pays de la Loire;POLYCLINIQUE DE L'EUROPE;79.8;75.7;CHIRURGIE_AMBULATOIRE
440000289;440003291;Pays de la Loire;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANTES;;;CHIRURGIE_AMBULATOIRE
440000289;440017598;Pays de la Loire;CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANTES;;;CHIRURGIE_AMBULATOIRE
440029338;440029338;Pays de la Loire;CLINIQUE JULES VERNE - POLE HOSPITALIER MUTUALISTE DE NANTES;77.73;73.6;CHIRURGIE_AMBULATOIRE
440029379;440029379;Pays de la Loire;CLINIQUE JULES VERNE;76.9;73.1;CHIRURGIE_AMBULATOIRE
440033819;440033819;Pays de la Loire;POLYCLINIQUE DE L'ATLANTIQUE;79.71;74.0;CHIRURGIE_AMBULATOIRE
440041580;440041580;Pays de la Loire;NOUVELLES CLINIQUES NANTAISES;78.87;66.5;CHIRURGIE_AMBULATOIRE
440050433;440050433;Pays de la Loire;CLINIQUE MUTUALISTE DE L'ESTUAIRE;76.21;63.7;CHIRURGIE_AMBULATOIRE
450000096;450000047;Centre-Val de Loire;CH DE GIEN;;;CHIRURGIE_AMBULATOIRE
450000104;450000062;Centre-Val de Loire;C H AGGLOMERATION MONTARGOISE;80.43;65.8;CHIRURGIE_AMBULATOIRE
450000237;450000237;Centre-Val de Loire;CLINIQUE JEANNE D'ARC - GIEN;77.57;58.6;CHIRURGIE_AMBULATOIRE
450000245;450000245;Centre-Val de Loire;CLINIQUE L'ARCHETTE;76.91;68.6;CHIRURGIE_AMBULATOIRE
450000088;450002613;Centre-Val de Loire;CENTRE HOSPITALIER REGIONAL D'ORLEANS;80.3;73.7;CHIRURGIE_AMBULATOIRE
450010079;450010079;Centre-Val de Loire;POLYCLINIQUE LES LONGUES ALLEES (POLE DE SANTE ORELIANCE);76.0;61.9;CHIRURGIE_AMBULATOIRE
450012968;450012968;Centre-Val de Loire;CLINIQUE DE MONTARGIS;75.45;62.9;CHIRURGIE_AMBULATOIRE
460780083;460000045;Occitanie;CENTRE HOSPITALIER FIGEAC;77.75;61.4;CHIRURGIE_AMBULATOIRE
460780208;460000102;Occitanie;CENTRE HOSPITALIER JEAN COULON GOURDON;78.3;81.4;CHIRURGIE_AMBULATOIRE
460780216;460000110;Occitanie;CENTRE HOSPITALIER JEAN ROUGIER CAHORS;;;CHIRURGIE_AMBULATOIRE
470000027;470000027;Nouvelle Aquitaine;CLINIQUE ESQUIROL-SAINT-HILAIRE;76.36;61.9;CHIRURGIE_AMBULATOIRE
470016171;470000423;Nouvelle Aquitaine;CENTRE HOSPITALIER INTERCOMMUNAL AGEN-NERAC;81.66;73.2;CHIRURGIE_AMBULATOIRE
470001660;470000480;Nouvelle Aquitaine;CENTRE HOSPITALIER INTERCOMMUNAL MARMANDE - TONNEINS;79.79;61.8;CHIRURGIE_AMBULATOIRE
470016049;470016049;Nouvelle Aquitaine;POLE DE SANTE DU VILLENEUVOIS (PSV);80.02;72.0;CHIRURGIE_AMBULATOIRE
480780097;480000017;Occitanie;CENTRE HOSPITALIER DE MENDE;;;CHIRURGIE_AMBULATOIRE
480780097;480002948;Occitanie;CENTRE HOSPITALIER DE MENDE;;;CHIRURGIE_AMBULATOIRE
490000031;490000049;Pays de la Loire;CENTRE HOSPITALIER  UNIVERSITAIRE D'ANGERS;;;CHIRURGIE_AMBULATOIRE
490000155;490000155;Pays de la Loire;INSTITUT DE CANCEROLOGIE DE L'OUEST - SITE CENTRE PAUL PAPIN;83.27;87.7;CHIRURGIE_AMBULATOIRE
490000262;490000262;Pays de la Loire;CLINIQUE SAINT JOSEPH;76.57;69.7;CHIRURGIE_AMBULATOIRE
490000676;490000635;Pays de la Loire;CENTRE HOSPITALIER DE CHOLET;79.9;72.6;CHIRURGIE_AMBULATOIRE
490528452;490001765;Pays de la Loire;CENTRE HOSPITALIER DE SAUMUR;;;CHIRURGIE_AMBULATOIRE
490002037;490002037;Pays de la Loire;POLYCLINIQUE DU PARC;77.64;63.0;CHIRURGIE_AMBULATOIRE
490007929;490007929;Pays de la Loire;CLINIQUE CHIRURGICALE DE LA LOIRE POLE DE SANTE DU SAUMUROIS;76.67;64.6;CHIRURGIE_AMBULATOIRE
490014909;490014909;Pays de la Loire;CLINIQUE DE L'ANJOU;77.18;71.0;CHIRURGIE_AMBULATOIRE
490015906;490015906;Pays de la Loire;CLINIQUE ST LEONARD;82.93;80.3;CHIRURGIE_AMBULATOIRE
490540440;490540440;Pays de la Loire;CENTRE DE LA MAIN;83.86;92.0;CHIRURGIE_AMBULATOIRE
500000054;500000021;Normandie;CENTRE HOSPITALIER D'AVRANCHES-GRANVILLE;80.12;75.6;CHIRURGIE_AMBULATOIRE
500000146;500000146;Normandie;POLYCLINIQUE DE LA BAIE-ST MARTIN;78.34;69.9;CHIRURGIE_AMBULATOIRE
500000013;500000187;Normandie;CENTRE HOSPITALIER PUBLIC DU COTENTIN;79.19;65.2;CHIRURGIE_AMBULATOIRE
500000203;500000203;Normandie;POLYCLINIQUE DE LA MANCHE - SAINT-LO;80.37;69.6;CHIRURGIE_AMBULATOIRE
500000054;500000260;Normandie;CENTRE HOSPITALIER D'AVRANCHES-GRANVILLE;;;CHIRURGIE_AMBULATOIRE
500000401;500000401;Normandie;CLINIQUE HENRI GUILLARD - COUTANCES;80.86;73.3;CHIRURGIE_AMBULATOIRE
500000112;500000450;Normandie;CENTRE HOSPITALIER MEMORIAL FRANCE ETATS - UNIS;77.48;62.0;CHIRURGIE_AMBULATOIRE
500002357;500002357;Normandie;POLYCLINIQUE DU COTENTIN;79.46;78.6;CHIRURGIE_AMBULATOIRE
510000037;510000169;Grand Est;CENTRE HOSPITALIER DE CHALONS EN CHAMPAGNE;;;CHIRURGIE_AMBULATOIRE
510000185;510000185;Grand Est;POLYCLINIQUE DE COURLANCY;76.62;61.4;CHIRURGIE_AMBULATOIRE
510000060;510000235;Grand Est;CENTRE HOSPITALIER D'EPERNAY;;;CHIRURGIE_AMBULATOIRE
510000243;510000243;Grand Est;CLINIQUE D'EPERNAY;74.99;56.8;CHIRURGIE_AMBULATOIRE
510000516;510000516;Grand Est;INSTITUT JEAN GODINOT CENTRE REGIONAL DE LUTTE CONTRE CANCER;83.2;87.6;CHIRURGIE_AMBULATOIRE
510000029;510002447;Grand Est;CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS;77.26;64.6;CHIRURGIE_AMBULATOIRE
510000029;510002470;Grand Est;CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS;77.05;72.5;CHIRURGIE_AMBULATOIRE
